Source,Target,Score
pdb1qft_A_0176_HSM.pdb,pdb8rxj_A_0511_402.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6o5y_A_0602_KUV.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6ixd_B_0101_B0F.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6fdw_A_1001_D62.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2ou3_A_0163_I3A.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5m8g_B_0501_918.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4f9u_A_0402_PBD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7nbm_A_0301_U7K.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8oq2_A_0401_NAP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4qms_A_0401_1N1.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6gk0_A_0515_F1W.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8tjj_A_0402_SAM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7w47_A_1105_8BN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1agw_A_1001_SU2.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1hqu_A_0561_HBY.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3skh_A_0577_058.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6c12_B_0601_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3rzn_A_0210_CIS.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb2zaw_A_0417_6HE.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7aiw_A_0601_8U5.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6cy8_A_0100_PNS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2y7h_B_0530_SAM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4iv6_A_0401_FDA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3e7o_A_0001_35F.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5wki_D_0308_D3D.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3uhm_A_0303_RFN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4u2l_A_0604_SFD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1yni_A_1001_SUG.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3o0h_A_0500_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7vr4_A_0401_NAP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1ik3_A_1860_13R.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1ork_A_0222_ATC.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1xvg_A_3803_BRJ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1lij_A_0699_RPP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8jpd_G_0701_STU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7mty_A_0404_W5V.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb4pka_X_0077_MIS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7bo2_A_0515_U62.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5zxb_A_0401_9KO.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8bic_A_0401_SAH.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb9ckw_A_0302_E6D.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2ykl_H_1213_NLD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3hkw_A_0579_IX6.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6xz9_A_0602_O4W.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3g49_A_2004_3G4.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5ho8_A_0701_63E.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5hji_A_0401_ADN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8c29_K_0101_BCR.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7not_A_0401_MYI.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4w5s_A_1402_3J1.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6fx0_A_0501_E9T.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3g90_X_0001_J72.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4o5t_A_0400_XDA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5mpq_A_0601_BLG.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4r70_A_0900_BLA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6ter_A_0928_GAL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3byu_A_0001_AM6.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb6pt8_A_0601_AAM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5p9j_A_0701_8E8.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4hgc_I_0005_NLY.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1xu9_A_0001_NDP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5gds_I_0001_CHG.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb1v2x_A_0400_SAM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3v1y_O_0401_NAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1s6q_A_0701_TPB.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1pxh_A_0401_SNA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4lyn_A_0301_1YG.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6rn8_A_0401_K9T.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1bvy_F_1002_FMN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7a7g_A_0601_TK9.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4biw_A_0501_ANP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7g4a_A_0902_PE8.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8h4r_A_0401_1QK.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4ir7_A_0601_1ZZ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4z6i_A_0201_4L3.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4xtx_A_0301_590.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7phy_A_0001_AME.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5j5a_B_0801_756.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6v0x_A_0301_B49.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8bju_A_0601_QT9.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6xv1_A_0403_8L9.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3e5h_A_0201_GNP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6n9p_A_0701_KHD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3ke8_A_0998_EIP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3bju_A_0603_ATP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5n3m_A_0406_DAR.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb2z2w_A_0901_770.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6z7k_A_0301_QBZ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5hgq_A_0602_KRS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3rin_A_0401_I2O.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7dli_A_0501_H8X.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7n63_A_0401_TQP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8g3x_A_0511_YLF.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb9bzl_B_0501_OGR.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5ol2_C_0401_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4op0_A_0301_BT5.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7u5z_A_0601_LE8.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4eq9_A_0301_GSH.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6x4e_A_0601_UMV.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3v6r_A_0403_CQQ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5y6q_C_0802_MCN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7b45_A_0509_SWQ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8w5z_A_0402_1PS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4ycu_A_0601_KRS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3uvp_A_0361_048.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4yt3_A_0501_HEM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8xr6_W_0101_LMG.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2axt_L_0210_MGE.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7g02_A_0201_WIL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5e4t_A_0612_MBT.pdb,0.57
pdb1qft_A_0176_HSM.pdb,pdb3ej1_A_0299_5BP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8u6a_A_0601_VQK.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb9emj_A_7103_MGP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4bdt_A_0701_HUW.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1oj4_A_1284_CDM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2orv_A_0801_4TA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6fv9_A_1006_E8H.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2fpv_A_0405_ILC.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6euc_A_0604_RM0.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8p8p_A_0201_X7I.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7qxr_A_0401_NSW.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4ufy_A_2165_M3W.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8i0d_A_0501_UPG.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4o0k_A_0164_KPI.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2yhi_B_1271_DTU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7cv7_A_0501_SAM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb9dr8_B_0401_12P.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2awz_A_0801_5H.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8b9z_J_0201_PC1.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2e1m_A_0801_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4dku_A_0512_0KU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3fz1_A_0299_B98.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6ypf_A_0201_GPP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3c75_L_0057_TRQ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8hfh_A_0600_ANP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7fyz_A_0203_WA9.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5hve_A_0201_65Q.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3glr_B_0642_ALY.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1dwq_A_1259_ATO.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7cm0_A_0701_G5R.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4xc6_A_1101_B12.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3kdu_A_0501_NKS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5x5o_A_0401_7Z0.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6oqd_A_0401_N0M.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5w5j_A_0401_9WS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8j3o_A_0401_NAI.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8qg4_A_0302_UZ6.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4hcv_A_0701_13J.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5xem_A_0501_85F.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1ne4_A_0401_RP1.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5ulg_A_0603_8E4.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4omj_A_0310_2TX.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4idv_A_0701_13V.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3uqx_A_0401_ZPZ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8u6b_A_0601_VTN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7pda_A_0502_4LU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb9imj_A_0402_ANP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3pb7_X_0390_PBD.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb8t6f_A_0402_YI7.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5zj6_A_0601_VSE.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5m47_A_0301_API.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8bht_B_0703_R1H.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7sok_C_0901_9XL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7m3y_B_0201_YQ7.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7lft_A_0703_CPL.pdb,0.57
pdb1qft_A_0176_HSM.pdb,pdb5tvn_A_2001_7LD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2ay6_B_0414_3IB.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1xu9_A_0005_CPS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7px4_A_2401_CLR.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb5k0s_A_0601_0OU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4euo_A_0404_ABU.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb2xd5_A_1792_S2D.pdb,0.62
pdb1qft_A_0176_HSM.pdb,pdb8ajk_A_0602_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7d7m_A_0401_P2E.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8vr7_B_0201_COA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7e7b_A_1606_ELA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6kxx_A_0501_T02.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8yal_C_0301_ACO.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7ovu_A_0301_ACO.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7zku_A_0401_JLU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4djd_C_0502_B12.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4e1f_A_0401_ADP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1e4e_A_0350_ADP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1i8t_A_0450_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7k8g_A_0603_W9A.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4btz_A_0005_NIY.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb6qb4_A_0401_HVN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3psy_A_1001_RB9.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6o6n_A_0301_5F9.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6cth_A_0601_FE7.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8gev_B_0201_ZDK.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6amg_A_0201_HEC.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1t3q_B_4921_MCN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7m9k_A_0105_YWP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7svq_A_0401_NAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5alk_A_1551_WMR.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6w2j_A_1601_374.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7wbc_A_0302_NAD.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb7o5l_A_0501_NAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4fai_A_0402_PBD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3h10_A_0001_97B.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb6ps7_A_1211_CLR.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb7nzi_A_0301_SAH.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb5b55_A_0402_0JO.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3b98_A_0600_HEM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6fgi_A_1901_D9K.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5mym_B_0301_HYV.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2zyb_A_0511_KSL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8as8_A_1101_ADP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4bgi_A_1270_I4I.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6nsd_A_0601_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8v65_A_0902_YGU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2rh2_A_0403_MRD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7s3d_K_1401_CLA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1nva_A_1400_ADP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3cde_A_0579_N3H.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5pzl_A_0602_8XV.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6irw_A_0701_SAH.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6paq_A_0701_ATP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6zuw_H_1001_QQK.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4l6g_A_0502_CNL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1m52_A_0119_P17.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6c92_A_0401_EQJ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8xls_3_0205_KC1.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2r3i_A_0501_SCF.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8u8j_A_0401_WAL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7cno_B_0507_HOS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2e98_A_0501_B29.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6fvh_A_0202_0FI.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6laa_A_0800_HEM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3p0p_A_1163_NNF.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4c58_A_1336_824.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3rog_A_0265_T3P.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7w3e_A_0607_TGL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6dxx_B_0404_WTF.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4az2_B_1258_9MU.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8dmg_A_1103_FMN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7svp_C_1001_CI0.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8v67_A_0902_YH9.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4fdo_A_0901_0T5.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1zo9_A_1470_EPM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3unk_A_0299_0BY.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8ed4_I_0200_HEM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8x3x_A_0602_ADP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4c68_A_1411_NHW.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4l0g_A_0708_BTB.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3wq9_A_0301_YUK.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5usf_A_0701_YSA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3qtz_A_0453_X42.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4dth_A_0401_ATP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1mgp_A_0314_PLM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6i9a_B_0709_DTV.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2q5l_A_2002_S1T.pdb,0.6
pdb1qft_A_0176_HSM.pdb,pdb5aky_A_1552_6NJ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1xve_A_1172_3BB.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7bnj_A_0612_657.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8a0g_A_0401_13D.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb2jj8_A_1211_AZZ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5ju6_A_0946_BGC.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6aj5_A_0501_FMN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5vc5_A_0601_96M.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4o12_A_0601_2QG.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7qh2_B_0301_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7kb1_D_0501_PLP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4w6e_A_1402_3J5.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4bcp_A_1299_T3C.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6yj4_U_0201_EHZ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6qyo_A_0401_JLH.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3eex_A_0001_P6G.pdb,0.44
pdb1qft_A_0176_HSM.pdb,pdb4wm8_A_0900_DKA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5rk1_A_1501_UV1.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6u65_A_0401_Q0A.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8q4a_H_0401_U10.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7s6h_B_1102_UHB.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4xdy_A_0403_NAI.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5ez2_A_0301_BLA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1wma_A_0309_NDP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6axb_A_0802_C0V.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6ne5_A_0400_KJP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4qmt_A_0401_H1N.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4d08_A_1918_Q2T.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2vyn_D_1341_NAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4a31_A_1423_2CB.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3jya_A_1000_LWG.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3s0e_A_0120_EOL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1xkk_A_0091_FMM.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5stp_B_0401_WA0.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4qin_A_1201_SG8.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6b82_A_0602_AER.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6cr0_A_0507_FAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb4zeg_A_0809_052.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb2hun_A_0801_NAD.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6hml_A_1001_73L.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6icn_A_0402_CFF.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6hs2_B_0301_GNZ.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8f5x_A_0201_SIN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7bo5_A_0506_U65.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7bn5_A_0506_U4K.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1g3q_A_0238_ADP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3fzp_A_0999_AGS.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7zhd_A_0801_IQ4.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5uan_B_0503_REA.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6b9g_B_0401_GDP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8d6m_A_0902_9SL.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb5b5p_A_0306_WNN.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1xx4_A_0600_BEN.pdb,0.57
pdb1qft_A_0176_HSM.pdb,pdb3nu7_A_0361_PMP.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8hny_A_0402_2IV.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6c18_A_0801_YY5.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb3ls4_H_0220_TCI.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb6qz8_A_0401_JL8.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb1a18_A_0117_NPH.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb7uyv_A_1201_OV5.pdb,0.5
pdb1qft_A_0176_HSM.pdb,pdb8hy3_A_0402_4Q8.pdb,0.5
